# Constructed from biom file
#OTU ID	K10	K11	K12	K1	K2	K3	K4	K5	K6	K7	K8	K9	W10	W11	W12	W1	W2	W3	W4	W5	W6	W7	W8	W9	taxonomy
395598	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__reinekei
1808001	0.0	0.0	8.0	0.0	34.0	0.0	0.0	10.0	10.0	0.0	11.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__sp. LoGeW2-3
1148157	0.0	0.0	8.0	0.0	0.0	0.0	11.0	12.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__oleivorans
2079596	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	5.0	0.0	0.0	21.0	0.0	0.0	0.0	15.0	16.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__sp. SWBY1
2283318	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	15.0	0.0	9.0	16.0	0.0	6.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__Moraxellaceae bacterium HYN0046
652	0.0	0.0	17.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	7.0	10.0	13.0	6.0	12.0	23.0	32.0	30.0	0.0	6.0	18.0	26.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__schubertii
1416627	0.0	0.0	10.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	35.0	0.0	5.0	0.0	15.0	7.0	0.0	0.0	0.0	8.0	42.0	95.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Oceanisphaera; s__profunda
47735	0.0	0.0	11.0	0.0	0.0	9.0	0.0	10.0	26.0	18.0	14.0	0.0	6.0	12.0	5.0	26.0	6.0	10.0	14.0	6.0	8.0	9.0	35.0	38.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Bibersteinia; s__trehalosi
314275	0.0	0.0	10.0	0.0	15.0	138.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	11.0	0.0	0.0	0.0	7.0	14.0	250.0	175.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas; s__mediterranea
300231	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	9.0	7.0	5.0	5.0	32.0	19.0	10.0	9.0	0.0	13.0	30.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Glaciecola; s__nitratireducens
56812	0.0	0.0	36.0	10.0	0.0	0.0	0.0	0.0	0.0	7.0	6.0	0.0	0.0	14.0	0.0	10.0	9.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__frigidimarina
192073	0.0	0.0	5.0	6.0	13.0	0.0	0.0	14.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	17.0	0.0	6.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__denitrificans
152297	0.0	0.0	32.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	62.0	0.0	0.0	45.0	0.0	0.0	28.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__issachenkonii
43658	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	19.0	7.0	6.0	0.0	6.0	10.0	0.0	7.0	0.0	0.0	16.0	23.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__rubra
228	0.0	0.0	30.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__haloplanktis
1298881	0.0	0.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae; g__; s__Idiomarinaceae bacterium HL-53
1118153	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	23.0	0.0	9.0	6.0	14.0	10.0	14.0	17.0	17.0	6.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__sp. GFAJ-1
1971364	0.0	0.0	11.0	0.0	0.0	14.0	0.0	0.0	0.0	10.0	0.0	0.0	25.0	43.0	0.0	24.0	0.0	0.0	35.0	37.0	0.0	0.0	41.0	255.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__sp. GT
1495769	0.0	0.0	43.0	0.0	0.0	5.0	11.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	38.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Candidatus Evansia; s__muelleri
33074	0.0	0.0	34.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	10.0	0.0	8.0	12.0	5.0	15.0	0.0	5.0	0.0	10.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Zymobacter; s__palmae
400668	0.0	0.0	11.0	0.0	0.0	0.0	0.0	5.0	23.0	0.0	0.0	5.0	10.0	0.0	0.0	0.0	0.0	6.0	12.0	6.0	0.0	34.0	33.0	71.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Marinomonas; s__sp. MWYL1
2014542	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	10.0	37.0	0.0	0.0	32.0	0.0	15.0	0.0	15.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Alcanivorax; s__sp. N3-2A
141451	0.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	12.0	0.0	50.0	14.0	0.0	32.0	20.0	19.0	5.0	9.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae; g__Oleiphilus; s__messinensis
766224	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	10.0	34.0	0.0	12.0	0.0	0.0	16.0	17.0	0.0	33.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__jasicida
691	0.0	0.0	21.0	9.0	0.0	0.0	0.0	15.0	26.0	0.0	0.0	12.0	41.0	0.0	33.0	15.0	0.0	52.0	33.0	22.0	0.0	0.0	121.0	392.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__natriegens
76258	0.0	0.0	16.0	31.0	0.0	36.0	40.0	5.0	0.0	6.0	8.0	43.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	16.0	10.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__rumoiensis
2014742	0.0	0.0	12.0	76.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	12.0	8.0	0.0	0.0	62.0	62.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__sp. 2521-89
2072413	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__sp. SAU14A_NAIMI4_5
314722	0.0	0.0	10.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	6.0	0.0	25.0	19.0	18.0	0.0	7.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__suwonensis
1444770	0.0	0.0	7.0	0.0	0.0	0.0	0.0	7.0	0.0	6.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	13.0	8.0	9.0	0.0	12.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xylella; s__taiwanensis
666685	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	50.0	6.0	9.0	17.0	13.0	7.0	0.0	7.0	0.0	51.0	28.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Rhodanobacter; s__denitrificans
242606	0.0	0.0	22.0	0.0	0.0	53.0	39.0	18.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	99.0	11.0	12.0	13.0	18.0	0.0	11.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Luteibacter; s__rhizovicinus
2021234	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Ahniella; s__affigens
231455	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	29.0	0.0	0.0	0.0	39.0	9.0	0.0	18.0	10.0	14.0	0.0	22.0	5.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Dyella; s__japonica
81475	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	11.0	0.0	21.0	16.0	22.0	5.0	8.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Frateuria; s__aurantia
186931	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	17.0	0.0	32.0	7.0	9.0	0.0	0.0	21.0	0.0	8.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__Thioalkalivibrio; s__nitratireducens
1033854	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	40.0	21.0	21.0	7.0	12.0	64.0	18.0	46.0	0.0	10.0	32.0	22.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__Thioalkalivibrio; s__sulfidiphilus
1053	0.0	0.0	7.0	0.0	0.0	81.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	9.0	10.0	11.0	14.0	12.0	14.0	0.0	5.0	5.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__Halorhodospira; s__halophila
80679	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	57.0	8.0	9.0	12.0	12.0	44.0	46.0	7.0	8.0	34.0	12.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Thioflavicoccus; s__mobilis
1166950	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	7.0	5.0	10.0	7.0	7.0	20.0	21.0	14.0	0.0	9.0	39.0	9.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Thiodictyon; s__Candidatus Thiodictyon syntrophicum
73141	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	46.0	11.0	5.0	11.0	33.0	8.0	9.0	7.0	20.0	9.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Thiocystis; s__violascens
1860122	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	83.0	10.0	0.0	8.0	24.0	42.0	32.0	9.0	18.0	0.0	6.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Halothiobacillaceae; g__Halothiobacillus; s__sp. LS2
1248727	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	26.0	5.0	7.0	8.0	5.0	9.0	16.0	8.0	9.0	0.0	13.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__endosymbiont of unidentified scaly snail isolate Monju
447471	0.0	0.0	18.0	21.0	0.0	0.0	0.0	8.0	9.0	0.0	0.0	65.0	7.0	23.0	49.0	0.0	11.0	68.0	5.0	7.0	7.0	0.0	75.0	103.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__Simiduia; s__agarivorans
393662	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	15.0	0.0	10.0	28.0	6.0	14.0	7.0	0.0	6.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Congregibacter; s__litoralis
1769779	0.0	0.0	7.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	10.0	5.0	10.0	6.0	10.0	13.0	17.0	14.0	15.0	11.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Microbulbiferaceae; g__Microbulbifer; s__aggregans
702114	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	11.0	26.0	25.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylomonas; s__koyamae
39775	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	11.0	0.0	15.0	10.0	14.0	5.0	22.0	36.0	43.0	25.0	0.0	6.0	15.0	25.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylomicrobium; s__album
66969	0.0	0.0	6.0	0.0	0.0	0.0	0.0	12.0	26.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	8.0	0.0	5.0	18.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__waltersii
463	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	14.0	16.0	0.0	12.0	10.0	0.0	0.0	10.0	96.0	356.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Fluoribacter; s__dumoffii
1810504	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	26.0	0.0	0.0	31.0	18.0	11.0	6.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Immundisolibacterales; f__Immundisolibacteraceae; g__Immundisolibacter; s__cernigliae
465721	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	9.0	0.0	10.0	9.0	0.0	5.0	0.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nevskiales; f__Sinobacteraceae; g__Steroidobacter; s__denitrificans
1620215	0.0	0.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	10.0	0.0	0.0	19.0	0.0	8.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfuricaulis; s__limicola
2183911	0.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	27.0	14.0	6.0	9.0	20.0	8.0	0.0	0.0	0.0	27.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Salinisphaeraceae; g__Salinisphaera; s__sp. LB1
1469502	0.0	0.0	22.0	22.0	0.0	80.0	24.0	147.0	43.0	14.0	0.0	8.0	8.0	18.0	56.0	13.0	0.0	73.0	240.0	200.0	18.0	77.0	433.0	331.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__; s__Burkholderiales bacterium GJ-E10
864051	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	0.0	0.0	0.0	0.0	15.0	0.0	9.0	42.0	33.0	0.0	0.0	13.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__; s__Burkholderiales bacterium JOSHI_001
1296669	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	27.0	0.0	5.0	6.0	22.0	0.0	10.0	18.0	19.0	18.0	14.0	9.0	24.0	7.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__Aquabacterium; s__olei
76731	0.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	21.0	33.0	13.0	18.0	87.0	59.0	83.0	0.0	18.0	0.0	9.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__Roseateles; s__depolymerans
204773	0.0	0.0	33.0	10.0	0.0	10.0	0.0	7.0	10.0	0.0	11.0	0.0	7.0	0.0	40.0	0.0	0.0	36.0	66.0	103.0	0.0	14.0	10.0	12.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herminiimonas; s__arsenicoxydans
1809410	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	14.0	14.0	0.0	45.0	12.0	0.0	43.0	22.0	10.0	122.0	32.0	31.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herminiimonas; s__arsenitoxidans
2025949	0.0	0.0	20.0	13.0	0.0	0.0	0.0	13.0	0.0	12.0	19.0	14.0	8.0	7.0	15.0	27.0	5.0	15.0	67.0	40.0	16.0	15.0	7.0	8.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__sp. meg3
80842	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	44.0	82.0	7.0	22.0	119.0	73.0	67.0	0.0	14.0	54.0	107.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__rubrisubalbicans
1236179	0.0	0.0	43.0	0.0	0.0	6.0	0.0	32.0	0.0	40.0	64.0	10.0	7.0	0.0	35.0	14.0	0.0	48.0	96.0	53.0	5.0	22.0	14.0	8.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__sp. B9-8
342113	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	18.0	5.0	22.0	39.0	31.0	85.0	0.0	31.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__oklahomensis
1503054	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	7.0	7.0	0.0	0.0	0.0	16.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__stagnalis
2217913	0.0	0.0	21.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	11.0	0.0	14.0	0.0	0.0	5.0	5.0	7.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__sp. JP2-270
758793	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	9.0	0.0	0.0	22.0	10.0	25.0	0.0	11.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__insecticola
1795043	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	6.0	0.0	13.0	0.0	0.0	11.0	9.0	5.0	6.0	18.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__sp. PAMC 26561
28095	0.0	0.0	5.0	0.0	0.0	9.0	0.0	9.0	0.0	0.0	0.0	0.0	6.0	17.0	22.0	0.0	0.0	25.0	22.0	35.0	6.0	16.0	16.0	10.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__gladioli
1835254	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	12.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Polynucleobacter; s__duraquae
1796606	0.0	0.0	19.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	32.0	58.0	59.0	64.0	27.0	107.0	56.0	109.0	38.0	20.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus; s__nantongensis
82541	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	14.0	6.0	31.0	0.0	0.0	47.0	7.0	11.0	0.0	15.0	16.0	6.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus; s__gilardii
656179	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	11.0	13.0	0.0	0.0	0.0	27.0	46.0	20.0	0.0	8.0	29.0	36.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pandoraea; s__faecigallinarum
93218	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	33.0	0.0	0.0	38.0	64.0	46.0	0.0	0.0	11.0	6.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pandoraea; s__apista
948107	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	32.0	33.0	7.0	18.0	74.0	53.0	58.0	18.0	10.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Paraburkholderia; s__sprentiae
329	0.0	0.0	14.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	21.0	42.0	47.0	28.0	52.0	42.0	43.0	0.0	10.0	22.0	10.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ralstonia; s__pickettii
305	0.0	0.0	8.0	9.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	14.0	27.0	16.0	9.0	17.0	55.0	43.0	33.0	11.0	13.0	59.0	27.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ralstonia; s__solanacearum
29443	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	30.0	19.0	0.0	21.0	78.0	64.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Paucimonas; s__lemoignei
1844971	0.0	0.0	78.0	11.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	9.0	22.0	5.0	52.0	43.0	31.0	68.0	53.0	59.0	5.0	47.0	33.0	37.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Curvibacter; s__sp. AEP1-3
81479	0.0	0.0	7.0	0.0	0.0	5.0	0.0	11.0	11.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0	10.0	13.0	26.0	27.0	7.0	11.0	16.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax; s__antarcticus
216465	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	17.0	5.0	9.0	17.0	16.0	6.0	6.0	0.0	19.0	6.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Polaromonas; s__naphthalenivorans
